glide_file,glide_path,glide_hash,glide_width,glide_height,ng_path,ng_hash,ng_width,ng_height,hamming_distance
THE LEGEND OF ZELDA#633E5E3E#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#633E5E3E#3#1_all.png,d40e2bf19109d47f,1024,128,textures/title_static/gFileSelNoFileToEraseFRATex.png,d40e2bf19109d47f,1024,128,0
THE LEGEND OF ZELDA#4FBAEB89#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#4FBAEB89#3#0_all.png,94966bedc429913b,1024,128,textures/item_name_static/gBrokenGoronsSwordItemNameENGTex.png,94966bedc429913b,1024,128,0
THE LEGEND OF ZELDA#4F353B34#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#4F353B34#4#0_all.png,8438395ddf17066e,512,512,scenes/shared/spot20_scene/spot20_sceneTex_00E9E0.png,8438395ddf17066e,512,512,0
THE LEGEND OF ZELDA#5D52728C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#5D52728C#0#2_all.png,d18466dae570b43e,256,512,overlays/ovl_Boss_Dodongo/sLavaFloorRockTex.png,d18466dae570b43e,256,512,0
THE LEGEND OF ZELDA#03F17FEA#2#1#D33C7FFC_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#03F17FEA#2#1#D33C7FFC_ciByRGBA.png,8f8f8d901bf8892b,256,256,scenes/mq/ddan_scene/ddan_room_3Tex_00B838.png,8f8f8d901bf8892b,256,256,0
THE LEGEND OF ZELDA#30241D79#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#30241D79#4#0_all.png,ccc273c23339393d,128,128,textures/kanji/gMsgKanji8273CapitalTTex.png,ccc233c2333c3d3d,128,128,4
THE LEGEND OF ZELDA#A64A1B71#3#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A64A1B71#3#2_all.png,96c54b5a3d33266c,256,256,objects/gameplay_keep/gEffBombExplosion7Tex.png,96c54b5a3d33266c,256,256,0
THE LEGEND OF ZELDA#21405BC2#2#0#EBC195DC_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#21405BC2#2#0#EBC195DC_ciByRGBA.png,966c69b165c794c6,128,128,objects/object_ganon2/gGanonEyeOpenTex.png,966c69b165c594c7,128,128,2
THE LEGEND OF ZELDA#92C29EB3#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#92C29EB3#4#0_all.png,8d89b23656766559,512,512,objects/object_mag/gTitleEffectMask20Tex.png,8d89b23656766559,512,512,0
THE LEGEND OF ZELDA#07CAEA98#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#07CAEA98#4#0_all.png,d0d80f4d363ef132,128,128,textures/nes_font_static/gMsgChar4FLatinCapitalLetterOTex.png,d0d80f4d363ef132,128,128,0
THE LEGEND OF ZELDA#F58B0BB3#2#1#9542863E_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#F58B0BB3#2#1#9542863E_ciByRGBA.png,95e4b40bf01acfd4,32,32,objects/object_xc/object_xcTex_004C40.png,95e4b40bf01acfd4,32,32,0
THE LEGEND OF ZELDA#D868E71A#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D868E71A#0#2_all.png,bc98733353a346b2,64,256,objects/object_horse/gEponaForeheadTex.png,bc98733353a346b2,64,256,0
THE LEGEND OF ZELDA#90FB1F75#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#90FB1F75#4#0_all.png,c0396cc3336c1ddb,512,512,scenes/mq/MIZUsin_scene/MIZUsin_room_17Tex_0062A8.png,c0396cc3336c1ddb,512,512,0
THE LEGEND OF ZELDA#7CC5EB0A#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#7CC5EB0A#0#3_all.png,d49137e463c71c6c,256,256,textures/icon_item_static/gItemIconHookshotTex.png,949137e4634f1c6d,256,256,4
THE LEGEND OF ZELDA#AD1402FA#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#AD1402FA#4#0_all.png,9c5266c959739966,384,340,textures/map_i_static/gFireTempleRoom16MinimapTex.png,9c5266c959739966,384,340,0
THE LEGEND OF ZELDA#24FD0067#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#24FD0067#4#0_all.png,b649b6b649a4b649,384,340,textures/map_i_static/gWaterTempleRoom1Floor3MinimapTex.png,b649b6b449a5b649,384,340,2
THE LEGEND OF ZELDA#72ABC7D7#2#1#371EE566_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#72ABC7D7#2#1#371EE566_ciByRGBA.png,e3c35bc7a13c250d,256,512,scenes/mq/ydan_scene/ydan_room_7Tex_005898.png,e3c35bc7a13c250d,256,512,0
THE LEGEND OF ZELDA#F614E896#2#1#684E69E3_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#F614E896#2#1#684E69E3_ciByRGBA.png,8b17862add1135bb,256,512,scenes/shared/spot18_scene/spot18_room_3Tex_011C48.png,8b17862add1135bb,256,512,0
THE LEGEND OF ZELDA#A877A114#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A877A114#0#2_all.png,a99d515b67e4b209,64,128,objects/object_gndd/gYoungGanondorfJewelTex.png,a995555b6fa4a609,64,128,6
THE LEGEND OF ZELDA#73E0E894#2#1#4E8C2994_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#73E0E894#2#1#4E8C2994_ciByRGBA.png,bc27c0ece7938c8c,64,64,objects/object_fa/gFaEarTex.png,bc27c0ece7938c8c,64,64,0
THE LEGEND OF ZELDA#FE608F7C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#FE608F7C#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#5A4FFAC3#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#5A4FFAC3#4#0_all.png,c4ec1f3323191c3f,128,128,textures/nes_font_static/gMsgChar52LatinCapitalLetterRTex.png,c4ec1f3323191c3f,128,128,0
THE LEGEND OF ZELDA#CD8CF29C#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#CD8CF29C#3#1_all.png,8939533e6d1c74ca,128,128,scenes/shared/ganon_tou_scene/ganon_tou_room_0Tex_0135F0.png,8919533c6d1d74da,128,128,4
THE LEGEND OF ZELDA#E7D9D550#2#1#D04ACE25_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#E7D9D550#2#1#D04ACE25_ciByRGBA.png,994342ad3c7a66cb,256,512,scenes/mq/ydan_scene/ydan_room_2Tex_003D08.png,994342ad3c7a66cb,256,512,0
THE LEGEND OF ZELDA#DC4E85B9#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#DC4E85B9#3#0_all.png,93a92c3c6d36174d,128,1024,scenes/mq/HAKAdanCH_scene/HAKAdanCH_room_0Tex_014B20.png,93a92c3c6d26574d,128,1024,2
THE LEGEND OF ZELDA#B72C2026#3#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#B72C2026#3#2_all.png,bf408083cfbf8770,512,256,textures/title_static/gFileSelWindow1Tex.png,bf408083cfbf8770,512,256,0
THE LEGEND OF ZELDA#A015B5F4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A015B5F4#0#2_all.png,9ed37829e5658a86,128,128,objects/object_wf/gWolfosNormalEyeOpenTex.png,9ed27929e1659a86,128,128,4
THE LEGEND OF ZELDA#14F94882#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#14F94882#0#2_all.png,c58e3e523bbb1628,256,256,objects/object_spot18_obj/gGoronCityVaseLidTex.png,c58e3e523bbb1628,256,256,0
THE LEGEND OF ZELDA#2AAF8023#2#1#95581A4E_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#2AAF8023#2#1#95581A4E_ciByRGBA.png,994342ad3c7a66cb,256,512,scenes/mq/ydan_scene/ydan_room_2Tex_003D08.png,994342ad3c7a66cb,256,512,0
THE LEGEND OF ZELDA#7D74FDEA#2#1#C42D6045_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#7D74FDEA#2#1#C42D6045_ciByRGBA.png,bbcdc13ac4d0caa5,256,256,objects/object_kw1/gKw1EyeHalfTex.png,bbcdc13ac4d0caa5,256,256,0
THE LEGEND OF ZELDA#2F7E5793#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#2F7E5793#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#BAFED5B8#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#BAFED5B8#0#3_all.png,d49732630fd80b76,256,256,textures/icon_item_static/gItemIconQuiver40Tex.png,d49732630fd80b76,256,256,0
THE LEGEND OF ZELDA#A2339733#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A2339733#0#2_all.png,c3383d3c1c7c6c6c,128,1024,scenes/shared/spot08_scene/spot08_sceneTex_0091A0.png,831d5d1c5c7c6c6c,128,1024,8
THE LEGEND OF ZELDA#619094D6#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#619094D6#0#2_all.png,d18466dae570b43e,256,512,overlays/ovl_Boss_Dodongo/sLavaFloorRockTex.png,d18466dae570b43e,256,512,0
THE LEGEND OF ZELDA#8260A99F#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#8260A99F#3#1_all.png,d4dc3a2391a5c7d8,384,128,textures/title_static/gFileSelHeadsetGERTex.png,c4dc3a23912fc7d8,384,128,4
THE LEGEND OF ZELDA#D8DFA375#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#D8DFA375#3#1_all.png,bcdcdc232711b8d8,640,256,textures/icon_item_static/gPauseSelectItem23Tex.png,bcdcdc232711b8d8,640,256,0
THE LEGEND OF ZELDA#99AB7631#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#99AB7631#0#2_all.png,ab13cf60076dec0e,256,256,scenes/mq/MIZUsin_scene/MIZUsin_room_8Tex_008D98.png,ab13cf60076dec0e,256,256,0
THE LEGEND OF ZELDA#DFCA415B#2#1#D5C85CD3_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#DFCA415B#2#1#D5C85CD3_ciByRGBA.png,d3e39e1a7168d20e,512,256,scenes/shared/spot16_scene/spot16_sceneTex_00BD98.png,d3e39e1a7168d20e,512,256,0
THE LEGEND OF ZELDA#624C6C4D#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#624C6C4D#4#0_all.png,d2f02c0e0f2dcf0f,128,128,textures/nes_font_static/gMsgChar4DLatinCapitalLetterMTex.png,d2f02c0e0f2dcf0f,128,128,0
THE LEGEND OF ZELDA#D8764909#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D8764909#0#2_all.png,ce3e44ee48e3c4f0,256,256,scenes/shared/spot10_scene/spot10_room_1Tex_005FA0.png,ce3e44ee48e3c4f0,256,256,0
THE LEGEND OF ZELDA#41B0E814#2#1#06D40AEF_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#41B0E814#2#1#06D40AEF_ciByRGBA.png,c07d45353e1e1676,256,256,scenes/mq/jyasinzou_scene/jyasinzou_room_20Tex_007DB8.png,c07d45353e1e1676,256,256,0
THE LEGEND OF ZELDA#E8272719#2#1#E55A9357_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#E8272719#2#1#E55A9357_ciByRGBA.png,b514a684bbca9aea,256,256,scenes/mq/ddan_scene/ddan_room_12Tex_002F80.png,b514a484bbca9eea,256,256,2
THE LEGEND OF ZELDA#D8662827#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#D8662827#4#0_all.png,c66f69b630993839,128,128,textures/kanji/gMsgKanji8282LowercaseBTex.png,c66f69b630993839,128,128,0
THE LEGEND OF ZELDA#F01AB7E0#2#1#87C8B19A_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#F01AB7E0#2#1#87C8B19A_ciByRGBA.png,991cb69ba4b06da9,32,32,objects/object_kw1/gKw1BeltBuckleTex.png,991cb69ba4b06da9,32,32,0
THE LEGEND OF ZELDA#11F5B3A8#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#11F5B3A8#0#2_all.png,8000aaa280aa802a,256,128,scenes/shared/spot06_scene/spot06_sceneTex_00AAB8.png,8000aaa280aa8008,256,128,2
THE LEGEND OF ZELDA#E18CFF59#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#E18CFF59#0#3_all.png,cc3933c7c730746c,256,256,textures/icon_item_static/gItemIconBombBag20Tex.png,cc3933c7c730746c,256,256,0
THE LEGEND OF ZELDA#57040752#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#57040752#0#3_all.png,d0d83f0b273769c8,256,256,textures/icon_item_static/gItemIconArrowLightTex.png,d0b83f0b273769c8,256,256,2
THE LEGEND OF ZELDA#5BEA338C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#5BEA338C#0#2_all.png,aeb389bca1eb8590,256,256,scenes/mq/Bmori1_scene/Bmori1_room_17Tex_0064E8.png,aeb389bca1eb8590,256,256,0
THE LEGEND OF ZELDA#A83E27B4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A83E27B4#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#149CC9A3#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#149CC9A3#0#2_all.png,d4d8eb035674292f,512,256,scenes/mq/ddan_scene/ddan_room_0Tex_019498.png,94d8eb635674292d,512,256,4
THE LEGEND OF ZELDA#E41BB941#3#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#E41BB941#3#2_all.png,9d7a75a5698364c1,288,448,textures/title_static/gFileSelFileInfoBox4Tex.png,9d7a55a5698764c1,288,448,2
THE LEGEND OF ZELDA#C37F490E#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#C37F490E#3#0_all.png,c4853d7d625a1a7a,768,464,textures/map_grand_static/gZorasRiverMinimapTex.png,c4853d7d625a1a7a,768,464,0
THE LEGEND OF ZELDA#3CAE7909#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#3CAE7909#3#1_all.png,d5899df9dd64201c,640,256,textures/icon_item_static/gPauseQuestStatus21Tex.png,d5899df9dd64201c,640,256,0
THE LEGEND OF ZELDA#31B5FC84#2#1#AEDE824A_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#31B5FC84#2#1#AEDE824A_ciByRGBA.png,bc27c0eca7938e8c,64,64,objects/object_md/gMidoTex_4FB0.png,bc27c0eca7938e8c,64,64,0
THE LEGEND OF ZELDA#A2F7CCC1#2#1#C13ADA5F_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#A2F7CCC1#2#1#C13ADA5F_ciByRGBA.png,fefed178512880a9,256,256,objects/object_xc/object_xcTex_00F7D0.png,fefed178512880a9,256,256,0
THE LEGEND OF ZELDA#8C370D56#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#8C370D56#0#3_all.png,cc593396c6699696,256,256,textures/icon_item_static/gItemIconBulletBag30Tex.png,cc593396c6699696,256,256,0
THE LEGEND OF ZELDA#F0410DCD#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#F0410DCD#3#1_all.png,d656d6a729c35a50,640,256,textures/icon_item_static/gPauseSelectItem14Tex.png,d656d6a729c35a50,640,256,0
THE LEGEND OF ZELDA#58E5DD8E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#58E5DD8E#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#6866A3D6#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#6866A3D6#0#2_all.png,c21f463555f8ac39,256,256,scenes/mq/HAKAdanCH_scene/HAKAdanCH_room_1Tex_00A558.png,821f463555f8ac3b,256,256,2
THE LEGEND OF ZELDA#8982AB96#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#8982AB96#0#3_all.png,ce6c38c76c986939,256,256,textures/icon_item_static/gItemIconBottleBigPoeTex.png,ce6c38c7649a7931,256,256,4
THE LEGEND OF ZELDA#1863E973#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#1863E973#0#2_all.png,a87df41ef0985472,256,256,scenes/mq/men_scene/men_room_9Tex_003070.png,a87df41ef0985472,256,256,0
THE LEGEND OF ZELDA#DA1EECDF#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#DA1EECDF#3#0_all.png,95385ac77899635c,512,584,textures/map_grand_static/gZorasDomainMinimapTex.png,95385ac77899635c,512,584,0
THE LEGEND OF ZELDA#8F870939#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#8F870939#0#3_all.png,cc9c31c3c7387ccc,256,256,textures/icon_item_static/gItemIconBombBag30Tex.png,cc9c31c3c7383ccd,256,256,2
THE LEGEND OF ZELDA#47D91654#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#47D91654#4#0_all.png,b649b6b649a5b245,384,340,textures/map_i_static/gShadowTempleRoom13MinimapTex.png,b649b6b649a5b245,384,340,0
THE LEGEND OF ZELDA#A95ADAF4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#A95ADAF4#0#2_all.png,9e5461c29e303f4f,128,128,objects/object_skj/object_skjTex_005700.png,9e5461c29e303f4f,128,128,0
THE LEGEND OF ZELDA#3FB7A218#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3FB7A218#0#2_all.png,a5cf101db86a1aee,256,256,objects/gameplay_field_keep/gFieldKakeraTex.png,a5cf101db86a1aee,256,256,0
THE LEGEND OF ZELDA#08713352#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#08713352#0#2_all.png,807d5fd5298229d7,256,256,objects/object_fr/object_fr_Tex_003BA0.png,807d5fd5298229d7,256,256,0
THE LEGEND OF ZELDA#2D039235#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#2D039235#0#2_all.png,e6e69913ecc614c6,512,256,scenes/mq/HIDAN_scene/HIDAN_room_2Tex_00BC28.png,e6e69913ecc614c6,512,256,0
THE LEGEND OF ZELDA#083C1034#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#083C1034#4#0_all.png,ca9933c66cc96d38,128,128,textures/kanji/gMsgKanji8279CapitalZTex.png,ca9933c66cc96d38,128,128,0
THE LEGEND OF ZELDA#2402E96C#2#1#DC8FCAEE_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#2402E96C#2#1#DC8FCAEE_ciByRGBA.png,b953222d3c7ac3c9,128,256,scenes/mq/ydan_scene/ydan_room_2Tex_003508.png,b953222d3c7ac3c9,128,256,0
THE LEGEND OF ZELDA#78CF52B1#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#78CF52B1#0#2_all.png,ae2f3a3e0d442ba5,256,128,scenes/shared/spot02_scene/spot02_room_1Tex_017588.png,ae2f3a3e0d442ba5,256,128,0
THE LEGEND OF ZELDA#EE625158#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#EE625158#0#2_all.png,cc6a60da39e72ea4,512,256,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_00B090.png,cc6a60da39e72ea4,512,256,0
THE LEGEND OF ZELDA#8057C49F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8057C49F#0#2_all.png,a58487879bd69a99,256,256,objects/object_dekubaba/gDekuBabaJawInnerTex.png,a58487879bd69a99,256,256,0
THE LEGEND OF ZELDA#76058F29#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#76058F29#0#2_all.png,cdc126cc2ec71ae6,256,256,scenes/shared/spot16_scene/spot16_sceneTex_014D98.png,cdd126cc26c71ae6,256,256,2
THE LEGEND OF ZELDA#C2718399#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#C2718399#3#1_all.png,e3ff1cc78300e31c,1024,128,textures/title_static/gFileSelOptionsENGTex.png,e3ff1cc78300e31c,1024,128,0
THE LEGEND OF ZELDA#CD8EAC0B#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CD8EAC0B#0#2_all.png,b68e8fcaa3130b2d,128,256,scenes/mq/ice_doukutu_scene/ice_doukutu_room_3Tex_006090.png,b68e8fcaa3130b2d,128,256,0
THE LEGEND OF ZELDA#CB1E6EC7#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CB1E6EC7#0#2_all.png,d88d44126bb3d787,256,256,scenes/shared/tokinoma_scene/tokinoma_room_1Tex_005858.png,d88d44126bb3d787,256,256,0
THE LEGEND OF ZELDA#8DFD425F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8DFD425F#0#2_all.png,95356a4d5ed85352,64,64,objects/object_zf/object_zf_Tex_00B920.png,95356a4d5ad053d6,64,64,4
THE LEGEND OF ZELDA#59F11380#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#59F11380#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#546699CA#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#546699CA#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#8000C01A#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#8000C01A#3#1_all.png,d0bd2f6ac202da2f,1024,128,textures/title_static/gFileSelOpenThisFileFRATex.png,d0bd2f6ac202da2f,1024,128,0
THE LEGEND OF ZELDA#6E399AEE#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#6E399AEE#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#445E1A81#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#445E1A81#4#0_all.png,b34cb3b34c48b4b3,384,340,textures/map_i_static/gFireTempleRoom13Floor1MinimapTex.png,b34c33b3cc4c33b2,384,340,8
THE LEGEND OF ZELDA#76C9B8CD#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#76C9B8CD#0#2_all.png,dd00f622cbdd08f6,64,64,objects/object_ganon/gGanondorfCapeFasteningTex.png,dd00f622cbdd08f6,64,64,0
THE LEGEND OF ZELDA#06A3F4DD#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#06A3F4DD#0#2_all.png,c939f6d308b416cb,256,256,objects/object_am/object_amTex_003238.png,c939f6d308b416cb,256,256,0
THE LEGEND OF ZELDA#6EE3DD8D#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#6EE3DD8D#0#2_all.png,82c13e8eb191d73d,128,256,objects/object_tite/object_tite_Tex_001300.png,82c13e8eb191d73d,128,256,0
THE LEGEND OF ZELDA#0E00EF5C#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#0E00EF5C#3#1_all.png,ce6671999873cc64,384,128,textures/icon_item_nes_static/gPauseNoENGTex.png,ce6671999873cc64,384,128,0
THE LEGEND OF ZELDA#8C5924FE#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8C5924FE#4#0_all.png,dd4c34292cca5a6f,256,256,scenes/shared/spot15_scene/spot15_sceneTex_00EA00.png,dd4c34292cca5a6f,256,256,0
THE LEGEND OF ZELDA#5B3362F5#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#5B3362F5#0#2_all.png,85de19ab8bca9e21,256,256,objects/gameplay_field_keep/gFieldBeehiveTex.png,85de19ab8bca9e21,256,256,0
THE LEGEND OF ZELDA#76717BAF#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#76717BAF#0#2_all.png,f5c44a3dec522cc6,512,256,scenes/mq/HIDAN_scene/HIDAN_room_2Tex_00AC28.png,f5c44a3dec522cc6,512,256,0
THE LEGEND OF ZELDA#3037FB20#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#3037FB20#3#1_all.png,c6e42993314f3799,384,384,textures/icon_item_static/gHeartPieceIcon3Tex.png,c6e42993314f3799,384,384,0
THE LEGEND OF ZELDA#42A74C16#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#42A74C16#0#2_all.png,9421ff612baab721,512,128,scenes/shared/spot07_scene/spot07_room_0Tex_004F48.png,9421ff612baab721,512,128,0
THE LEGEND OF ZELDA#14C5D312#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#14C5D312#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#69ADEC47#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#69ADEC47#0#2_all.png,9de895403f69b546,32,64,objects/object_ganon2/gGanonSwordGuardTex.png,9de895403f69b546,32,64,0
THE LEGEND OF ZELDA#1E379B1C#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#1E379B1C#4#0_all.png,b649b6b44a4db24d,384,340,textures/map_i_static/gFireTempleRoom10Floor1MinimapTex.png,b649b6b44a4db24d,384,340,0
THE LEGEND OF ZELDA#C3568B27#2#1#6274091E_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#C3568B27#2#1#6274091E_ciByRGBA.png,ce66369926cccc33,128,128,objects/object_link_child/gLinkChildMasterSwordPommelTex.png,ce66369926cccc33,128,128,0
THE LEGEND OF ZELDA#3433070C#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#3433070C#3#0_all.png,cf66309939998667,384,128,textures/do_action_static/gReelDoActionENGTex.png,cf66309939998667,384,128,0
THE LEGEND OF ZELDA#2CEE55E0#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#2CEE55E0#4#0_all.png,c3c31e86789c6379,128,128,textures/kanji/gMsgKanji8262CapitalCTex.png,c3c31e86789c6379,128,128,0
THE LEGEND OF ZELDA#73108F22#2#0#A25E0E37_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#73108F22#2#0#A25E0E37_ciByRGBA.png,f97028f1a20c4fed,128,256,scenes/mq/HIDAN_scene/HIDAN_room_5Tex_009AE0.png,f97028f1a20c4fed,128,256,0
THE LEGEND OF ZELDA#591F7E2D#2#1#4D7241CA_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#591F7E2D#2#1#4D7241CA_ciByRGBA.png,b2651b681b90dde3,256,256,scenes/shared/spot01_scene/spot01_sceneTex_00B750.png,b2651b681b90dde3,256,256,0
THE LEGEND OF ZELDA#BCEAB8F5#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#BCEAB8F5#4#0_all.png,f8f807fc0f070707,128,128,textures/nes_font_static/gMsgChar81LatinCapitalLetterIWithCircumflexTex.png,f8f807fc0e070f07,128,128,2
THE LEGEND OF ZELDA#44A70FF2#4#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#44A70FF2#4#1_all.png,b5b092b8b9952cce,512,512,scenes/mq/Bmori1_scene/Bmori1_room_0Tex_0064F8.png,b5b092b8b9952cce,512,512,0
THE LEGEND OF ZELDA#78CF937D#2#1#089766F5_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#78CF937D#2#1#089766F5_ciByRGBA.png,fa87b0788d5a47b0,512,256,objects/object_link_boy/gLinkAdultEyesRollRightTex.png,fa87b0788d5a47b0,512,256,0
THE LEGEND OF ZELDA#125B9859#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#125B9859#0#2_all.png,af0017ff60a59873,256,512,scenes/shared/spot10_scene/spot10_sceneTex_00DA30.png,af0017ff60a59873,256,512,0
